,APPLICATION_USER_ID,IP,IP_DATE
26223357,23602335,2806:107e:13:4b3b:4032:19fc:8fc8:c61f,2020-01-07
26223358,238197223,2806:107e:10:1903:b8d6:c3b6:d3e3:5a77,2020-01-04
26223359,225859023,201.166.175.6,2019-09-23
26223360,238861294,2806:2f0:92a0:7c4:64e7:2dfe:873e:d2d7,2019-11-27
26223361,271284332,187.217.195.45,2019-02-21
26223362,2210760925,2806:2f0:9140:d12b:7cf8:bf15:734c:8d8c,2020-05-20
26223363,29785956,187.237.14.221,2019-03-29
26223364,28314127,2806:106e:24:3d37:3906:c515:c17f:1c27,2019-04-28
26223365,281118879,187.189.151.151,2019-04-10
26223366,222599933,200.68.129.122,2019-04-25
26223367,241320888,172.19.24.185,2018-07-07
26223368,22177731,172.19.39.203,2018-07-28
26223369,22177731,189.232.40.209,2019-02-15
26223370,221123219,140.148.44.186,2018-11-16
26223371,211328666,2806:107e:d:3037:4c81:fb52:eb1:ce3f,2019-10-03
26223372,24945686,2806:264:4407:8013:3c1e:942c:acb0:9ecc,2019-07-07
26223373,226517565,189.232.103.169,2020-04-04
26223374,24397940,2806:108e:17:1f52:7d94:aae5:2183:4d52,2020-03-06
26223375,254792776,201.175.134.98,2019-05-03
26223376,251564976,190.123.42.193,2020-05-25
26223377,271207509,172.19.29.225,2018-07-13
26223378,24504509,200.68.140.39,2020-04-30
26223379,26133420,172.18.248.146,2017-10-02
26223380,208441349,187.237.231.124,2019-12-24
26223381,22494397,172.19.11.205,2018-06-19
26223382,27207308,189.217.25.245,2019-03-09
26223383,245289589,187.210.189.197,2020-07-15
26223384,276039097,177.240.141.10,2020-07-03
26223385,224311281,200.68.140.12,2020-07-17
26223386,201046075,2806:107e:f:1e09:f42f:6252:2b2a:ec9a,2020-07-25
26223387,281614908,200.68.139.16,2020-07-10
26223388,201188592,200.68.138.40,2020-06-07
26223389,261614958,201.175.156.231,2020-07-21
26223390,238451962,2806:107e:13:29bc:4915:c4d7:48bc:91a,2020-07-23
26223391,221717720,2806:108e:8:9905:6c89:83da:1e59:b6f2,2020-06-21
26223392,28227020,189.240.103.200,2020-08-15
26223393,278149840,189.216.205.236,2020-06-09
26223394,25934463,189.216.181.167,2020-08-15
26223395,223244857,200.68.128.84,2020-06-18
26223396,2411753438,200.68.136.111,2020-06-23
26223397,212712430,201.162.241.135,2020-06-15
26223398,259251334,201.175.132.203,2020-06-05
26223399,2427751,200.68.129.151,2020-08-08
26223400,2810532125,200.68.129.143,2020-08-14
26223401,241569604,187.237.25.69,2020-07-25
26223402,24566663,2806:2f0:5021:8745:58dd:2987:9a96:d243,2020-07-21
26223403,215268567,200.68.140.20,2020-06-12
26223404,29990631,2806:2f0:6040:e2a:b9e8:1e52:4b9b:1f7,2020-07-04
26223405,29218783,2806:107e:f:685d:2cf7:cb4:af72:d705,2020-07-18
26223406,268956808,189.217.59.250,2020-06-20
26223407,222946277,200.68.128.69,2020-06-19
26223408,271375719,2806:10be:3:2fb7:f892:ef64:4b7b:a3eb,2020-07-13
26223409,23508169,2806:261:400:8c10:acf8:b713:f6b5:9ec2,2020-07-08
26223410,28682166,2806:108e:22:1e46:f1f8:2a58:d271:2e3,2020-06-01
26223411,12942897,201.175.203.137,2020-08-07
26223412,254131032,200.68.136.201,2020-07-27
26223413,253007976,2806:108e:16:298d:e9e1:9ccd:7f37:5d04,2020-08-07
26223414,29225562,201.175.134.9,2020-07-15
26223415,234900855,177.225.158.159,2020-07-03
26223416,2010120212,200.68.141.45,2020-06-18
26223417,2311759905,2806:2f0:9240:308c:2d89:dfa8:d1e5:1f59,2020-07-26
26223418,20563604,201.175.204.244,2020-07-12
26223419,216365216,2806:106e:20:3084:858a:a7b2:8f44:97ae,2020-07-12
26223420,24686723,201.166.190.232,2020-08-04
26223421,203154791,201.175.203.25,2020-07-08
26223422,2210797712,201.175.204.144,2020-07-01
26223423,2411093492,200.68.136.227,2020-08-07
26223424,275841475,190.123.42.26,2020-07-31
26223425,252317295,187.216.232.45,2019-03-24
26223426,282417103,2806:107e:18:d1a:fd3c:8171:973d:53cd,2019-05-07
26223427,291417102,201.175.175.91,2020-02-16
26223428,29724476,201.175.157.67,2019-03-31
26223429,22258886,201.175.202.202,2020-03-11
26223430,2010143215,187.160.61.161,2020-03-20
26223431,24512953,172.18.249.5,2017-11-09
26223432,241561877,2806:107e:f:5dc8:39fd:fa97:bc20:7e3f,2019-10-10
26223433,241561877,187.202.156.202,2020-02-28
26223434,21838482,201.162.177.242,2018-12-07
26223435,291775007,200.68.139.11,2020-04-03
26223436,281284431,172.19.1.176,2018-05-24
26223437,224217842,201.175.205.34,2019-08-28
26223438,258997116,200.68.139.43,2020-01-16
26223439,2142688,187.237.231.45,2019-05-28
26223440,22125930,172.19.12.184,2018-03-10
26223441,211454427,201.175.133.38,2019-03-15
26223442,253840927,201.175.173.90,2019-09-08
26223443,291167874,187.147.70.235,2019-02-26
26223444,28933697,2806:261:400:82d8:3dd6:2ad1:36b3:7bb9,2019-12-04
26223445,2895126,201.175.133.54,2018-12-04
26223446,251999405,2806:264:4406:318:4cd8:339:3c21:5b97,2020-07-10
26223447,22452368,2806:106e:1f:123a:1ca8:48f9:d512:2e1,2020-07-08
26223448,283421772,200.68.129.114,2019-03-25
26223449,22526435,201.175.156.19,2020-03-27
26223450,21548845,2806:104e:17:11f3:fdf2:f11a:91bf:2833,2019-01-16
26223451,241047591,2806:262:412:f58:791e:6468:8ff9:21c5,2020-08-05
26223452,2711159041,187.190.193.247,2020-08-03
26223453,231175007,201.175.135.196,2020-06-05
26223454,252120210,2806:2f0:9280:86ee:496c:9fcd:f2ac:50ab,2020-07-05
26223455,235605066,2806:103e:27:7e:cd72:f893:af00:92a1,2020-07-28
26223456,29190515,172.19.6.108,2018-02-11
26223457,263967482,187.210.189.219,2020-02-08
26223458,204172146,187.192.144.220,2020-08-16
26223459,221180176,2806:103e:17:7cca:3cbd:3134:1a6b:6e38,2020-03-22
26223460,244380100,201.175.159.29,2019-06-10
26223461,271539300,172.19.39.115,2018-06-29
26223462,243484389,200.68.141.47,2020-08-12
26223463,252422027,2806:106e:18:36c8:5c47:f858:288f:91d9,2020-08-02
26223464,281071399,2806:107e:10:55d0:dd7:c6a8:2c74:3fc8,2020-03-17
26223465,29758781,2806:107e:a:f65a:4cbd:a3f:3ae9:1d8,2019-04-03
26223466,29758781,2806:107e:a:b55:8d66:8703:9f20:b048,2019-06-05
26223467,22767747,201.175.132.223,2018-09-11
26223468,25786562,172.18.248.137,2017-11-30
26223469,20910412,2806:2f0:51c0:d6b8:6951:5a23:d8ce:b559,2020-01-19
26223470,23736154,201.175.156.131,2019-11-23
26223471,25209694,200.68.128.139,2018-12-01
26223472,295535671,201.175.135.183,2019-07-10
26223473,15172495,172.19.11.254,2018-07-17
26223474,212461408,2806:109f:9:1e27:1554:a624:e8e:c560,2018-10-28
26223475,28305802,172.19.5.91,2018-07-11
26223476,262867210,2806:264:5402:1e3f:d593:d12c:a80e:71a7,2019-11-10
26223477,282116912,2806:104e:11:3cc8:b560:b858:4cb7:662f,2019-06-03
26223478,22982535,187.155.222.18,2018-11-24
26223479,273407849,189.216.142.219,2019-03-16
26223480,223044148,201.175.132.216,2019-03-01
26223481,2562978,201.175.134.55,2019-09-23
26223482,241011577,187.188.8.16,2020-05-23
26223483,213615376,177.228.111.226,2019-12-19
26223484,221139413,2806:106e:b:79ae:34f3:9a66:c7ab:6f6a,2020-01-31
26223485,21991132,2806:103e:1c:568f:c4dc:fc3b:2f67:6c45,2019-03-28
26223486,21991132,201.162.241.168,2019-08-21
26223487,21991132,187.201.107.127,2020-03-08
26223488,29724610,172.18.248.137,2017-11-23
26223489,284036096,187.237.14.196,2019-06-02
26223490,28679753,172.18.248.146,2017-10-10
26223491,211128482,172.19.33.9,2018-07-05
26223492,263390458,2806:103e:17:2176:75ba:17b7:a997:f102,2019-06-23
26223493,24729338,172.19.17.83,2018-07-15
26223494,28662202,187.237.25.17,2020-06-01
26223495,254806122,2806:107e:1a:20fb:c1da:b800:47e1:5f14,2020-07-31
26223496,241381661,2806:106e:b:e4de:e52f:b37f:5402:f40b,2020-06-07
26223497,207273706,2806:107e:10:8124:cd28:a8ab:8317:f4ee,2020-06-04
26223498,281354753,200.68.138.20,2020-06-20
26223499,271162619,200.68.129.116,2020-08-07
26223500,242997922,2806:107e:d:3263:c9d2:aa15:462b:56b4,2020-07-24
26223501,21926173,2806:2f0:5000:1fbf:10cb:28ff:80d:de02,2020-08-01
26223502,207319529,187.237.14.209,2020-06-04
26223503,28295225,177.232.86.174,2020-07-13
26223504,29232899,2806:105e:16:45f7:5d8b:ac39:89b1:f85e,2020-07-29
26223505,26327111,189.216.151.75,2020-06-13
26223506,299700164,200.68.138.6,2020-07-10
26223507,2412574,2806:107e:19:2414:48c8:8219:d096:4932,2020-08-14
26223508,23873402,2806:10a6:19:16ae:a4bd:600:55bc:8b96,2020-06-21
26223509,212061847,200.68.139.34,2020-07-28
26223510,22805866,172.19.35.74,2018-07-29
26223511,21810890,201.124.117.57,2019-05-11
26223512,201487240,172.19.2.60,2018-07-13
26223513,271335865,189.216.85.130,2019-01-12
26223514,271284332,189.161.18.195,2018-09-19
26223515,211912858,201.130.60.24,2018-08-16
26223516,27203117,2806:106e:b:702d:a878:a400:f0a5:cba3,2020-04-26
26223517,2357524,172.18.249.5,2017-12-06
26223518,224157687,200.68.141.30,2019-10-13
26223519,273505240,189.216.180.96,2019-11-16
26223520,22177731,2806:104e:17:6807:e9e8:1449:50f1:f0c1,2019-07-07
26223521,244480378,200.68.129.116,2019-04-05
26223522,211087811,172.19.26.122,2018-05-18
26223523,211087811,172.19.41.70,2018-06-30
26223524,268076455,200.68.141.2,2019-11-04
26223525,268076455,200.68.141.42,2020-04-12
26223526,224104327,200.68.139.41,2019-09-27
26223527,22906944,189.130.252.200,2019-05-24
26223528,283734845,132.248.180.196,2019-03-29
26223529,283734845,201.175.135.103,2019-08-23
26223530,281637722,172.19.34.238,2018-08-01
26223531,271429712,172.19.39.144,2018-07-13
26223532,261627991,187.189.170.83,2019-10-08
26223533,211876020,200.68.140.162,2019-10-31
26223534,271009017,200.68.137.172,2018-08-06
26223535,211631792,189.146.70.47,2018-10-07
26223536,23746500,187.210.189.233,2019-08-20
26223537,28508611,201.175.159.74,2018-11-16
26223538,212694620,2806:2f0:9280:69cd:559d:8f0c:ba1:6a9b,2020-04-06
26223539,202598628,201.175.203.220,2019-02-14
26223540,221094532,201.175.175.198,2019-09-06
26223541,22200931,172.19.14.46,2018-04-27
26223542,2112640,187.237.231.112,2018-09-09
26223543,10817494,172.19.32.89,2018-07-09
26223544,21112548,200.68.128.69,2019-04-17
26223545,24769340,172.19.1.227,2018-04-06
26223546,24769340,172.19.23.57,2018-07-21
26223547,293374227,2806:101e:c:acd:b9ed:1f4a:cf05:450d,2019-10-13
26223548,251521212,189.217.106.135,2019-07-31
26223549,23915701,189.146.204.238,2019-05-24
26223550,28730796,200.68.128.25,2020-05-15
26223551,23329774,52.46.21.72,2017-06-24
26223552,243248839,2806:103e:1c:4bea:1ccc:d84e:1b9d:b26,2020-04-21
26223553,281243551,200.68.138.59,2020-05-14
26223554,20603101,172.19.2.60,2018-07-13
26223555,28650592,2806:2f0:9240:1c5a:f941:87ca:5052:b93e,2020-06-26
26223556,28856546,2806:10a6:13:6a3e:7423:81e0:39c9:9920,2020-08-03
26223557,28467431,201.175.156.28,2020-06-24
26223558,284429246,2806:106e:20:25e4:701b:bafd:93c8:80f3,2020-07-31
26223559,221546231,2806:104e:11:30a:e9b5:dfdd:4e12:eae7,2020-07-17
26223560,21859404,200.68.139.7,2020-08-16
26223561,298225550,201.102.95.242,2020-06-14
26223562,26120951,2806:105e:18:4587:f98a:44c4:a242:c7,2020-07-09
26223563,242921961,201.144.174.21,2020-07-06
26223564,28922139,2806:103e:1b:56f:5074:5f69:c9a8:6b3f,2020-06-25
26223565,259978346,200.68.141.35,2020-06-27
26223566,248739625,189.216.190.219,2020-06-26
26223567,211106139,187.212.28.171,2020-06-25
26223568,29381807,189.159.97.77,2020-07-06
26223569,28236308,200.68.181.71,2020-06-27
26223570,241056796,187.195.186.89,2020-07-25
26223571,261250880,201.175.159.92,2020-06-17
26223572,271071166,200.68.136.123,2020-06-23
26223573,29343446,187.237.231.124,2020-08-07
26223574,252868570,2806:264:5402:9392:a55a:41f0:ad7:fb36,2019-12-22
26223575,221145915,172.19.42.224,2018-05-30
26223576,243139791,172.19.26.76,2019-02-02
26223577,211168690,187.237.231.60,2019-04-06
26223578,252724372,187.237.25.36,2019-08-07
26223579,24667775,172.19.36.98,2018-02-23
26223580,203217909,187.237.25.29,2019-03-31
26223581,22505612,2806:108e:18:26b4:846a:8caf:2c69:d958,2019-11-02
26223582,26542026,172.19.35.40,2018-07-20
26223583,241169732,201.175.158.134,2020-04-08
26223584,241169732,201.175.157.25,2020-05-04
26223585,204976555,201.162.176.112,2019-11-18
26223586,29991928,187.237.25.67,2019-07-21
26223587,29236083,189.146.39.0,2019-01-18
26223588,24489966,172.19.22.66,2018-07-21
26223589,252880189,200.68.128.9,2019-03-10
26223590,22391009,201.130.59.159,2018-09-14
26223591,22391009,2806:109f:13:8edb:554:629e:bc08:458e,2020-04-16
26223592,21352748,200.68.139.3,2020-03-14
26223593,271331682,200.68.128.85,2019-11-26
26223594,243505812,2806:264:4404:573:1584:bbc4:db67:56e,2019-11-01
26223595,216977253,2806:108e:1a:35b4:ac15:cc84:c66c:8b3b,2020-02-22
26223596,271426850,201.175.132.151,2018-12-12
26223597,271426850,201.175.134.158,2019-01-09
26223598,214061940,200.68.140.3,2019-03-09
26223599,29598238,172.19.27.14,2018-06-10
26223600,211001988,189.239.147.5,2020-03-30
26223601,272053202,201.166.188.206,2018-10-29
26223602,212478010,201.175.158.87,2018-11-15
26223603,212478010,201.175.156.233,2018-11-29
26223604,263389840,200.68.140.103,2019-10-26
26223605,294111852,200.95.170.87,2020-02-27
26223606,27610490,200.95.170.87,2020-05-21
26223607,251618810,189.216.98.88,2019-06-13
26223608,221275506,2806:261:412:1553:643c:b42a:e08a:7d1c,2018-10-16
26223609,233724526,200.68.139.43,2020-03-28
26223610,23825632,2806:103e:18:7521:1c0f:c019:f3f2:5f41,2019-06-03
26223611,242040802,187.237.14.231,2018-10-26
26223612,287767191,192.141.245.79,2020-04-26
26223613,262366632,2806:2f0:9260:60b5:d450:c725:e1a6:e7e7,2019-12-23
26223614,296333823,201.162.177.13,2020-04-30
26223615,241549817,189.216.99.27,2019-05-05
26223616,241549817,187.207.185.45,2019-09-11
26223617,241263940,172.19.20.219,2018-07-20
26223618,20863526,2806:2f0:91a1:90d2:a1d9:b1c8:ccc8:66c9,2020-05-03
26223619,272367082,200.68.140.153,2020-05-24
26223620,291419305,189.214.0.20,2019-08-02
26223621,236896630,2806:102e:1a:593d:383c:43b3:9baa:9ac6,2019-11-04
26223622,226312152,200.68.129.167,2020-02-17
26223623,18169131,172.19.6.172,2018-05-10
26223624,24986080,2806:103e:22:1add:ed82:2b53:c5ed:86c7,2019-07-31
26223625,26901433,172.19.47.9,2018-03-14
26223626,292190838,177.232.84.8,2019-10-29
26223627,20185567,187.170.95.250,2017-05-06
26223628,285380166,177.228.51.210,2019-06-27
26223629,294125821,2806:102e:3:6222:49cb:df8b:b936:b32c,2019-11-13
26223630,271692838,201.175.203.112,2019-01-21
26223631,28449950,172.19.0.185,2018-06-25
26223632,281314553,200.68.136.139,2019-02-01
26223633,227305642,200.68.129.173,2019-10-18
26223634,207097328,2806:107e:d:24a6:d82:8d04:e19f:6ea1,2020-01-05
26223635,221100818,172.19.1.67,2018-07-09
26223636,27693901,201.144.174.12,2019-04-06
26223637,244248390,187.237.14.217,2019-03-28
26223638,241372308,187.170.135.58,2019-11-26
26223639,241372308,2806:105e:16:117a:84ff:67f6:337c:76f7,2020-04-29
26223640,20261038,2806:107e:13:52dc:5cf7:fcdb:cc8b:7b9b,2019-08-25
26223641,262267,187.190.165.154,2018-09-09
26223642,251928301,2806:10a6:13:9aa9:5db7:1a20:1087:bee2,2018-12-09
26223643,251928301,2806:262:403:81d9:c03d:a144:b452:df52,2019-08-07
26223644,235183778,201.175.133.242,2019-10-15
26223645,235183778,201.175.134.170,2019-12-05
26223646,235183778,201.175.133.244,2020-02-20
26223647,281121229,177.237.142.152,2019-04-13
26223648,224236780,187.237.25.92,2020-05-28
26223649,225003885,200.68.140.45,2020-04-02
26223650,225327893,187.192.183.223,2020-02-19
26223651,262087782,200.68.141.43,2018-10-24
26223652,161591828,200.68.137.205,2019-07-10
26223653,211445913,2806:103e:22:5956:f5b3:807f:173c:997b,2020-07-10
26223654,291354439,189.217.19.223,2020-08-01
26223655,261304394,2806:103e:17:5474:4def:60dd:7e4:60b7,2020-07-17
26223656,273288072,189.153.155.68,2020-08-02
26223657,276805533,189.216.120.72,2020-07-27
26223658,241930700,2806:2f0:7021:4620:d1c0:46f0:c682:2aa9,2020-06-05
26223659,21484659,2806:2f0:51c0:18bf:10c:fe4:59d9:403b,2020-07-16
26223660,221638399,201.175.203.2,2020-07-13
26223661,261361613,2806:10be:6:185f:e48f:32d7:c10b:b400,2020-07-04
26223662,25271383,200.68.128.104,2020-06-11
26223663,2011016779,2806:107e:d:1998:3d4c:f30f:1e5:63da,2020-07-07
26223664,252925463,2806:2f0:90e0:ac7a:311b:8c47:2398:a915,2020-06-19
26223665,25875080,2806:10ae:11:dcbf:f895:8faf:9427:b676,2020-06-08
26223666,251329077,187.214.200.55,2020-08-02
26223667,20306719,200.68.129.120,2020-06-16
26223668,29453394,2806:108e:22:26da:3508:a377:90ab:266,2020-07-24
26223669,291194956,201.175.135.69,2020-07-10
26223670,281012270,201.162.161.201,2020-06-03
26223671,293848394,127.0.0.1,2019-04-10
26223672,282077325,2806:104e:11:ccf:8700:b20:3a1:fbbb,2020-05-05
26223673,23870715,172.19.17.26,2018-07-01
26223674,234569341,127.0.0.1,2019-04-15
26223675,224789846,187.237.231.45,2019-09-07
26223676,221114400,172.19.14.46,2018-04-27
26223677,27117533,172.19.7.67,2018-07-21
26223678,27117533,187.237.25.75,2019-07-30
26223679,28791299,2806:103e:17:4079:5c4e:604d:c932:fa39,2020-01-07
26223680,201659940,2806:2f0:9140:56b0:21e0:a9d0:9821:1dcc,2020-02-15
26223681,291646492,127.0.0.1,2018-11-25
26223682,229050081,201.166.158.87,2019-12-26
26223683,27683808,174.221.129.55,2018-09-19
26223684,267126782,187.200.200.154,2020-04-07
26223685,251534132,2806:103e:16:2193:edbf:f00d:4d26:240f,2020-02-08
26223686,2889787,2806:108e:18:514c:a9cf:9e9e:1b8:8c7c,2019-10-25
26223687,291620854,200.68.143.4,2020-02-14
26223688,131146406,216.137.42.62,2017-06-16
26223689,272032033,2806:10ae:13:1fd0:7476:28e4:bc43:d3a0,2020-04-12
26223690,25324392,189.134.55.20,2020-02-27
26223691,255213391,187.237.25.13,2019-05-11
26223692,211588412,200.68.139.53,2019-10-05
26223693,2228301,2806:107e:f:409d:d515:869b:fc64:c511,2020-01-27
26223694,261022362,172.19.40.99,2018-05-03
26223695,201318331,172.19.38.14,2018-08-01
26223696,251909493,2806:108e:8:368d:9dfc:f688:3634:fd9c,2019-08-10
26223697,238197223,187.237.14.237,2020-01-30
26223698,292643142,200.39.0.133,2020-02-25
26223699,22563099,2806:261:400:865e:e4db:2e8d:52fd:c7f2,2020-03-29
26223700,25674628,172.19.10.187,2018-04-26
26223701,205658280,189.217.75.89,2020-08-14
26223702,242660781,177.228.183.78,2020-07-25
26223703,201285205,2806:2f0:5021:6f65:3ce0:8672:5dd8:e26d,2020-08-02
26223704,264747322,2806:105e:1:fb1c:e86a:8bbf:2df6:beb7,2020-08-09
26223705,22858453,200.68.140.28,2020-07-16
26223706,22220063,2806:2f0:9280:ab6e:5d40:4c9b:d77e:25ce,2020-06-27
26223707,233994620,201.144.174.42,2020-08-13
26223708,287483075,201.175.158.184,2020-07-08
26223709,22125047,2806:107e:10:255f:2525:ab3:ed6:4831,2020-06-14
26223710,237706965,187.220.88.160,2020-06-30
26223711,206309872,200.68.129.126,2020-06-08
26223712,26495456,189.216.180.255,2020-06-28
26223713,291240768,187.237.14.210,2020-06-02
26223714,20517848,189.217.18.170,2020-08-07
26223715,231460732,187.245.185.222,2020-06-20
26223716,23422473,200.68.140.17,2020-06-08
26223717,242471150,201.175.132.200,2020-06-01
26223718,292264460,2806:261:415:4f3:3c5d:f60c:d87a:673a,2020-07-20
26223719,22333657,2806:107e:19:587f:e05e:39b2:6f3a:b7a3,2020-08-10
26223720,23590407,2806:103e:18:4a96:8c3d:2dd6:e1b7:6d39,2020-07-21
26223721,261031726,187.237.231.67,2019-08-15
26223722,28964428,201.175.156.6,2019-04-03
26223723,223614314,200.68.129.170,2019-11-18
26223724,24512953,172.18.249.51,2017-07-23
26223725,271419108,189.161.17.62,2020-03-04
26223726,28459077,2806:103e:18:9665:a536:2185:92f:77bb,2020-03-10
26223727,263153006,187.237.25.95,2019-05-12
26223728,2336391,200.68.128.136,2019-01-19
26223729,213579790,200.68.146.155,2019-12-03
26223730,22841315,172.19.6.108,2018-02-09
26223731,2012542,189.216.199.219,2019-09-28
26223732,271597206,172.19.1.67,2018-07-09
