,DEVICE_ID,OS,DEVICE,DEVICE_SCORE
2001319,289cb4ef9de0832b,Android,motorola one vision,3
2001320,a931c7298d4b5144,Android,moto g(6) play,1
2001321,67770be2091864ea,Android,MRD-LX3,1
2001322,070B29EB-71CE-4865-BED0-483E60E13A48,iOS,"iPhone11,6",5
2001323,ca2824dab203486c,Android,SM-N910V,2
2001324,06992184-73A3-46E7-ADA2-F247950E3C20,iOS,"iPhone12,5",5
2001325,D3266A04-4F87-41B4-9A84-3549134F2511,iOS,iPhone 6s,4
2001326,BE145128-ECE4-4601-8958-BF23B96A12C4,iOS,iPhone 6s,4
2001327,6D86B0C5-231D-46F1-8AD6-2C8029915378,iOS,iPad Pro 12.9 Inch,5
2001328,33784841-8DBB-4DBF-972E-D07FCE8751FF,iOS,"iPhone11,6",5
2001329,54f03a820294ecaa,Android,SM-G955F,3
2001330,cdcf8782b800a73e,Android,TRT-L53,2
2001331,ca8fae6be8604c98,Android,YAL-L21,4
2001332,2EA2D088-A68F-4FD9-BB59-8E1CA7A0B4EA,iOS,iPhone SE,4
2001333,fd4feab4a55bde6,Android,SGH-I337M,2
2001334,90533D25-1E0D-4DD3-AF59-49EC1191DBE4,iOS,iPhone 8,5
2001335,729FA031-C58C-42CC-90D0-2D39751BD485,iOS,iPhone X,5
2001336,14451ef706e5ac8b,Android,SM-N970F,4
2001337,54A739E0-0C21-47AE-9717-CD24B7343293,iOS,iPhone 8,5
2001338,795549cac3020f45,Android,FIG-LX3,2
2001339,DB17ECCD-7A0C-4BFB-919F-B2DFB472622E,iOS,"iPhone11,8",5
2001340,56863C7B-4041-4702-875B-3AD9E17F3149,iOS,iPhone 6s,4
2001341,b9a2eab7eb0ab871,Android,PAR-LX9,4
2001342,063e040b410da5ec,Android,FIG-LX3,2
2001343,4af5bc04f32b916b,Android,moto g(6) play,1
2001344,19e56009be1fea4f,Android,SM-A305G,1
2001345,3E2FC357-05F3-40C0-BC77-636B0B8C7A62,iOS,iPhone 8 Plus,5
2001346,159f6f7390899f9b,Android,HD1910,2
2001347,CAC236DF-7BD3-4402-A281-23704E40786B,iOS,iPhone 7,4
2001348,e58ba597f694c9d2,Android,YAL-L21,4
2001349,42912174-C8B7-4AAB-8414-861257CC1094,iOS,"iPhone11,2",5
2001350,ebbe3f5d12d0fb5c,Android,ANE-LX3,3
2001351,44d4236aa760e726,Android,moto g(6) play,1
2001352,9fa07d83301b28a6,Android,JKM-LX3,2
2001353,aeb1741f623743f2,Android,Moto G (5),2
2001354,549861EC-C6A5-4B4B-A99D-6DCEEDCDE660,iOS,"iPhone11,8",5
2001355,4ADB5EE0-180E-4D7E-972D-59F3B4C90AE9,iOS,iPhone 7,4
2001356,53144E1D-8566-4F4F-91B5-92BF22EC4EAF,iOS,"iPhone12,1",5
2001357,0E63A280-53A8-434E-BD24-90A937EC3BFC,iOS,"iPad7,5",2
2001358,e413c4086f55687b,Android,SM-G920I,1
2001359,c03332db27002867,Android,moto e(6) plus,1
2001360,6fa0266e43976dd2,Android,motorola one,1
2001361,ED879D2C-756B-4BA1-BC5E-D3E2F5D64DB7,iOS,iPhone 6,3
2001362,334f4c0abb1d81ed,Android,SM-A715F,-1
2001363,EABAD318-3C96-4B96-AC7C-CE1FAC419D50,iOS,iPhone 8 Plus,5
2001364,CF03A9B1-C2EE-4AC5-BCCC-67F549403B57,iOS,iPhone 8 Plus,5
2001365,d09e56dfc27a408c,Android,SM-G610M,1
2001366,AE175AC7-5C69-4B49-8508-06262C28EA16,iOS,iPhone 7,4
2001367,01B594DA-0F21-4753-A921-280FBC1B1DED,iOS,iPhone 7 Plus,4
2001368,29c1737a7ef00128,Android,FIG-LX3,2
2001369,b6e8b3d4686f319b,Android,E2306,1
2001370,D9F7D39D-FBF3-4AE9-B741-C05A16FE38EA,iOS,iPhone X,5
2001371,B76D4329-F422-43CC-A442-5250BF6D7103,iOS,"iPhone12,5",5
2001372,FE412A26-0F2A-4D74-B096-F1B29DC89DC7,iOS,iPad 4,3
2001373,80ece58e0b273132,Android,SM-J730GM,2
2001374,d3495657f5f84e2f,Android,moto x4,2
2001375,bc7dcd2458b7e678,Android,SM-A205G,1
2001376,814a8f465b233b2d,Android,SM-G975F,4
2001377,561826A7-0D1B-4FAD-8E60-4888ADD5A2E2,iOS,iPhone 6s Plus,4
2001378,b61d730aeafd7afc,Android,moto g(7) plus,1
2001379,2153896d1487a7bf,Android,moto e5,1
2001380,d595402da226e2ce,Android,moto g(7),2
2001381,eae7c9d01e5b727a,Android,BLL-L23,2
2001382,ee72cc66eeee0861,Android,LG-M700,1
2001383,33F8C859-6B9F-44D2-9EB4-2E6B2B1FE726,iOS,iPhone 6 Plus,3
2001384,CD9B78CE-9CD3-49CA-933C-0EBC93997BB0,iOS,iPhone 8,5
2001385,3a1eb46aa2080e11,Android,ANE-LX3,3
2001386,599B780D-5CC0-4498-BD18-F2686A714B2D,iOS,"iPhone11,6",5
2001387,d151c87a5e329957,Android,BLADE V8 SE,3
2001388,82ea42d37ac1a3fd,Android,SM-N970F,4
2001389,84b7ec903726f1d0,Android,SM-N975F,5
2001390,423849FF-2495-4347-BC74-8E5B9450F60B,iOS,"iPhone12,1",5
2001391,68df16680e328676,Android,moto g(8) play,1
2001392,bffdd5bdd5b896bf,Android,moto e5,1
2001393,8656f918eca6b195,Android,MAR-LX3A,2
2001394,2e1da3d0a417da74,Android,motorola one action,2
2001395,941c4df1ce77ef11,Android,SM-G9600,3
2001396,5fc7d64613e6d859,Android,LG-X180g,1
2001397,693ea2ff507ecdfe,Android,SM-J810M,3
2001398,3c3ada14d2a7ed34,Android,SNE-LX3,3
2001399,5c490878c913c8ab,Android,SM-N970F,4
2001400,85779AA7-15BE-4B29-A9CF-2653B699B6CD,iOS,"iPhone11,2",5
2001401,f3bd98438c996a02,Android,Mi A1,1
2001402,6AAA8501-F735-4E93-B31F-926EC14F96AB,iOS,iPhone X,5
2001403,12266c7083ecd12b,Android,moto g(7) power,2
2001404,E78A4AA8-26D7-433A-9AF1-95A2C5A5B705,iOS,"iPhone11,8",5
2001405,C0DEFD2E-D0F4-460F-9A58-20B102F53736,iOS,iPhone X,5
2001406,35bd6f4f5ec6b009,Android,moto g(7),2
2001407,9DD16AE0-AC66-44C8-833B-AEACBF25EFFC,iOS,"iPhone11,6",5
2001408,C9B58D2B-9659-4486-A085-27106704A2BF,iOS,iPhone 8,5
2001409,8019168E-BCB7-4007-802A-DF1AC53D0802,iOS,"iPhone11,2",5
2001410,F0321184-C13F-46D3-99A0-F3F88E78249A,iOS,"iPhone11,6",5
2001411,4c199c192f9d7790,Android,LDN-LX3,2
2001412,441a56cc4c823b7b,Android,SM-J600G,2
2001413,7D39C10F-1D78-4CAC-9E95-3DB04D8FCCB2,iOS,iPhone 8 Plus,5
2001414,e2f18e88d027f012,Android,SM-G950U,2
2001415,fde1c57883a01aef,Android,SM-G610M,1
2001416,4c9af78bd1b25960,Android,MAR-LX3A,2
2001417,d46c4cfa8f7748e2,Android,PAR-LX9,4
2001418,655bf3dda29777aa,Android,S60,2
2001419,6AC87A55-E058-4429-B5D7-3EB129D2B4F7,iOS,iPhone 7,4
2001420,e32dd663f9482e97,Android,JSN-L23,3
2001421,6368e842af5044c8,Android,moto g(7) plus,1
2001422,596e71824692669e,Android,Moto G (5) Plus,3
2001423,B6E06E73-E95B-4331-A3A5-EE99BE716B7A,iOS,iPhone 8 Plus,5
2001424,057d95380b5501dc,Android,LIO-L29,5
2001425,813E4B3D-442B-4A6F-AAE5-303EE6AD9B10,iOS,"iPhone12,5",5
2001426,92904683a08c4b40,Android,Moto G (5) Plus,3
2001427,7E2B2660-CF79-436D-98E6-5857A52D70EB,iOS,iPhone 6,3
2001428,304491b77c360fe9,Android,SM-G973F,4
2001429,3329ffeceb83e519,Android,SM-G950F,2
2001430,0C8BD836-892C-494D-8F87-913047FD3367,iOS,iPhone 7,4
2001431,a9121f2c7a18054d,Android,SM-G532M,1
2001432,85313b220e10b273,Android,SM-G970F,4
2001433,E74212F8-25E3-4F18-96DB-86731A53A583,iOS,iPhone 6,3
2001434,3de86c3bc64d6c2b,Android,SM-G532M,1
2001435,a7ad094dc7a4521b,Android,moto g(8) plus,3
2001436,503f32ea2b700a23,Android,Mi MIX 2,4
2001437,6a25f143f32deb5c,Android,SM-G975F,4
2001438,a4274afdf2c12811,Android,SM-N975F,5
2001439,777a86d0383b7938,Android,JKM-LX3,2
2001440,4281e1075cbd489b,Android,SM-A920F,4
2001441,ebe719308f0ef5ca,Android,SM-J730GM,2
2001442,B0D137D0-83FE-4D0E-9B89-07C6B3A02736,iOS,"iPhone11,8",5
2001443,7cc7f8fb4c0f810e,Android,moto x4,2
2001444,11C441D2-E2B2-48D6-9FD1-A1A692C8C561,iOS,iPhone 8,5
2001445,549e495d420e8178,Android,STK-LX3,2
2001446,9A7B0F57-FBE1-4F15-B75C-EDDB3B45CAA8,iOS,"iPhone11,2",5
2001447,56fb14c9347bf621,Android,SM-G930T,1
2001448,54444fd054908f36,Android,MAR-LX3Bm,2
2001449,adedd586c7204c37,Android,ZTE Blade V10 Vita,2
2001450,CC6B0BCE-249C-4A28-9BFC-03B70068E96D,iOS,"iPhone12,3",5
2001451,ECF8E2BA-A909-4E09-9474-5CD2A7161D5A,iOS,iPhone 8 Plus,5
2001452,CF08BC2B-F667-4C00-A728-46F08AAC92F2,iOS,iPhone 8,5
2001453,55EFFF6F-CF15-4E38-8342-55FD5C13225A,iOS,iPhone 7,4
2001454,e2ee09d4074f9393,Android,Redmi Note 8 Pro,-1
2001455,48fd51a5b6fed3dc,Android,SM-A305G,1
2001456,3024ca199e06e785,Android,moto g(7) power,2
2001457,fec05949aeb1131d,Android,ANE-LX3,3
2001458,19d4ec59bc1d667b,Android,LG-X210,2
2001459,931d10d8d128e428,Android,SM-J610G,3
2001460,826E96A8-341F-46B3-862B-9D81AEF25294,iOS,iPhone 8,5
2001461,c9e45e72072e8620,Android,SM-A705MN,3
2001462,4b7d66e5e1d42c54,Android,STK-LX3,2
2001463,404DBB41-B4D0-4A33-9F66-29AA29A1D541,iOS,"iPhone11,8",5
2001464,230D725B-2BA5-46D6-805C-6D76293ABE9E,iOS,iPhone 7 Plus,4
2001465,7FF0E425-4712-4DAC-9280-0DE5D5466E20,iOS,iPhone 7 Plus,4
2001466,9e554e6510017f17,Android,FIG-LX3,2
2001467,8332f2db52de505c,Android,SM-G925I,3
2001468,d2558ef1756f4a85,Android,Moto Z2 Play,3
2001469,C505A7B7-3735-4E43-9811-0DFF0649C00B,iOS,iPhone 6s Plus,4
2001470,7226fed039c34922,Android,Moto Z (2),2
2001471,3B267EAD-D4DC-4E5E-8590-C2DB6A610BB1,iOS,iPhone 6s,4
2001472,24D374B4-72E7-4E7D-BE2B-CA4B3B1D5ACF,iOS,iPhone 6s,4
2001473,50C45540-468F-4E64-B591-2C363B1D3ACE,iOS,"iPhone12,5",5
2001474,d07e751c91c213e0,Android,SM-A305G,1
2001475,43CD4E5E-FB0F-463D-B5CB-F00198945CDA,iOS,iPhone 7,4
2001476,93e867a54071af93,Android,HUAWEI VNS-L53,2
2001477,DF18EF16-7591-4DC1-BB00-E7A6DC27F238,iOS,iPhone 7 Plus,4
2001478,C04E97EF-C318-4FC4-B397-2D4C87B952C9,iOS,iPhone 7 Plus,4
2001479,c933a8a6220f9ab1,Android,ANE-LX3,3
2001480,48321B7A-B710-4CD9-96C1-9D08E302DC70,iOS,iPhone 6,3
2001481,0b395c77690739f8,Android,STK-LX3,2
2001482,1B0F3B5A-0E0C-48D5-B286-E8F8DF258551,iOS,iPhone 5s,2
2001483,f7b057fc76e8c497,Android,YAL-L21,4
2001484,4bb2d7f7bc2486af,Android,ANE-LX3,3
2001485,3D00AA0F-3C3A-4576-8280-EE7B6903DB60,iOS,iPhone 8,5
2001486,a9d154a8393b55df,Android,Redmi 6,-1
2001487,6b15505a6e011b7d,Android,SM-J400M,2
2001488,8054ec40b831945f,Android,Moto G Play,1
2001489,62FCA55A-8EBD-439F-A84B-57C55424FE4B,iOS,"iPhone11,6",5
2001490,D772221E-8768-47D9-B6BB-A0138FED5EE6,iOS,iPhone 7,4
2001491,7E2CB364-C97A-4B47-9633-BB1A0880276D,iOS,iPhone 7 Plus,4
2001492,218104ca79cfdbdc,Android,FLA-LX3,3
2001493,14073d79e775b584,Android,JKM-LX3,2
2001494,B9087271-E03E-41B9-992A-DADF29C2B228,iOS,iPhone 7,4
2001495,4bc9dfb482399f4e,Android,SM-A920F,4
2001496,6606855bc4803000,Android,SM-G985F,-1
2001497,229DC1B5-CA78-4A93-A498-F409C0397203,iOS,iPhone SE,4
2001498,E7FC667A-409A-4F21-9848-4E58854CD392,iOS,"iPhone11,8",5
2001499,831ba4a1525fe211,Android,ANE-LX3,3
2001500,596f7a4f6da2c0d6,Android,motorola one,1
2001501,A83A3F38-B633-4406-889D-6294331BBAA3,iOS,"iPhone12,3",5
2001502,933AE767-6840-4C23-91C8-FE03D62F97E5,iOS,"iPhone11,8",5
2001503,7926F819-02D0-47A4-B753-A2D16156FC7F,iOS,iPhone 8,5
2001504,831BC507-9BD9-42C3-ADF5-FD79B953FFFA,iOS,iPhone 7 Plus,4
2001505,0ce35b78805b215a,Android,motorola one,1
2001506,f864d69c2ef093eb,Android,Mi A1,1
2001507,1edf31e06d11f3f7,Android,moto g(7) plus,1
2001508,9ed3104465a01bba,Android,VOG-L29,4
2001509,1271f5a36698576c,Android,ANE-LX3,3
2001510,6E01FF3F-6DF2-4CBF-8539-B05AF499387A,iOS,iPhone 7,4
2001511,69EDB664-7254-48D9-9729-256364B76A9F,iOS,iPhone 7,4
2001512,f9b02ea06b44c257,Android,Moto G (4),2
2001513,F989E2A2-011F-432E-AEBC-341F4B8D5AC7,iOS,"iPhone11,2",5
2001514,3A76C2B9-BB1A-467E-99E0-96CE9AADC4F4,iOS,iPhone 8 Plus,5
2001515,4a60ada724b53e2c,Android,SM-J600G,2
2001516,af260822ca13c9ff,Android,BBB100-1,3
2001517,5b288bcad2fc0c33,Android,Moto Z3 Play,3
2001518,87D5F79F-A419-4256-85E8-F87565B74D78,iOS,iPhone 6s,4
2001519,f05b4b6027be9b01,Android,XT1635-02,2
2001520,968f0597e6e8bdbd,Android,SM-N975F,5
2001521,da8bc7f01e2aa773,Android,SM-G973F,4
2001522,42477D53-8545-4C94-B4F2-C5AF6E749D31,iOS,iPhone 8 Plus,5
2001523,406e2e7c953d62e8,Android,SM-A505G,2
2001524,4b2f69f74dcd2c52,Android,SM-J410G,2
2001525,d48dc2cce0366c58,Android,A3_Pro,2
2001526,7731c8db204cc902,Android,SM-J415G,2
2001527,160DB812-CDFE-4A1B-9C46-3E8F13E7B948,iOS,iPhone 7,4
2001528,60cd3c5a928aef80,Android,BAC-L03,3
2001529,e50450b044f720d7,Android,SM-A505G,2
2001530,9ACE542A-097C-4F77-B7C3-402583CA8D22,iOS,iPhone 8 Plus,5
2001531,B3D71754-41DB-4ED2-8844-DD4CED95CA26,iOS,iPhone 8 Plus,5
2001532,4dc79e7e957d2e7b,Android,SLA-L03,2
2001533,DA1EFFBE-BD8F-4EA3-9797-3235325BBE05,iOS,"iPhone12,1",5
2001534,758F453C-31E2-4574-AD06-67761CD66C23,iOS,"iPhone11,8",5
2001535,E83CD88F-9A66-4FB0-8C9F-91CAC5175A01,iOS,iPhone 7 Plus,4
2001536,0D3AB2BB-42F8-4BF3-8F29-97AAA8DC651C,iOS,iPhone 7 Plus,4
2001537,f9598efa999f50d0,Android,LYA-L09,4
2001538,c302d465b61b846f,Android,LDN-LX3,2
2001539,B3F14480-5E08-4F0A-9CF5-A9AB2232387B,iOS,iPhone 7,4
2001540,97519675-F8FD-4B29-B190-654BEC5FDCB6,iOS,iPhone 6s,4
2001541,e3ad1e1e8b69640b,Android,SM-G9650,4
2001542,e0e778af5035e146,Android,Redmi Note 7,1
2001543,03DE9210-29CF-4A1C-93DE-B704002789C8,iOS,"iPhone12,5",5
2001544,A5E09F71-2E06-4041-BA4C-9327A3755FEB,iOS,iPhone 6,3
2001545,6943a2d8a6df224f,Android,SM-N9600,5
2001546,65529054-7E34-4262-9784-5E8662234C8A,iOS,"iPhone12,3",5
2001547,3fa213d692421ed8,Android,SM-J400M,2
2001548,e4ee3c8a0286bbab,Android,MAR-LX3A,2
2001549,a0f1fb19d2114a04,Android,SM-A305G,1
2001550,6AB018FC-26E8-43E7-8F92-488E1325725D,iOS,iPhone 8,5
2001551,502f3e467c9e4e69,Android,CPH2015,-1
2001552,146f5a8f96ce00cd,Android,RNE-L03,2
2001553,7a39ab0c1fb5cc75,Android,SM-G610M,1
2001554,F758D61A-6948-47E8-9365-8676A8D20757,iOS,iPhone 8 Plus,5
2001555,902B4B05-F472-45D4-8A73-AAD5F32791FA,iOS,"iPhone12,1",5
2001556,98a997c4e1a624d8,Android,MAR-LX3A,2
2001557,43218B61-9A0F-4242-A3E2-88B5EE2C35F8,iOS,iPhone 7,4
2001558,5AB7D3CB-6A90-445F-A154-136C9E1FF9D9,iOS,iPhone X,5
2001559,587b5249e0ab03f0,Android,moto g(6),2
2001560,7C50177D-C1F5-4EAC-9613-49C4F4026F87,iOS,iPhone 7 Plus,4
2001561,b8d4e38c76c4c622,Android,Redmi Note 8 Pro,-1
2001562,a6eb83167eca2815,Android,moto g(7) power,2
2001563,4c55b5efdd5d9b70,Android,moto x4,2
2001564,55b43c3d2654bf3f,Android,JKM-LX3,2
2001565,58DCB75D-EA44-4C49-BD3A-27EBE22DA3FC,iOS,iPhone X,5
2001566,e3d8a91d22e9f432,Android,ELE-L04,4
2001567,8d19dbfc387b5620,Android,Moto G (4),2
2001568,84E5E6CD-AD57-44E2-9A0E-C477C0A40FEB,iOS,iPhone 6,3
2001569,b6928c327ce6c113,Android,SM-G973F,4
2001570,a1f0b430144680c2,Android,Moto E (4),1
2001571,2b34b2dbc8bc8091,Android,JKM-LX3,2
2001572,05FC6A36-650B-4405-89BB-5DA823FD0B08,iOS,"iPhone12,1",5
2001573,58B0FEE2-9EB2-4C54-8CF6-73E1D33B28E1,iOS,"iPhone11,6",5
2001574,99F81991-79CB-435C-94C1-96880D76622F,iOS,iPhone X,5
2001575,67286fffef5b7810,Android,SM-G975F,4
2001576,5151CB90-FC87-421F-A0F0-F6529BFF992F,iOS,"iPhone11,2",5
2001577,d88b99723f2c2224,Android,MAR-LX3A,2
2001578,ad4766f46b183236,Android,STK-LX3,2
2001579,65bda45219449a3b,Android,DRA-LX3,1
2001580,6285d2c88cf9acee,Android,moto e(6) plus,1
2001581,427103966809f8ce,Android,moto g(7) plus,1
2001582,572D5F15-0349-40D8-BD8D-B9DD598C0D58,iOS,iPhone 6,3
2001583,BA1A92E6-09F0-4AB2-A345-696898ECC30D,iOS,iPhone 6s,4
2001584,1baf7ea6fb33b93d,Android,MAR-LX3A,2
2001585,12DB91FD-148D-4F53-AE1F-7F62EC847D56,iOS,iPhone X,5
2001586,6C71FEBD-779F-4A45-81F4-6BF87FEB53AE,iOS,iPhone 8 Plus,5
2001587,1045D05F-849D-4518-92FD-3F0B57FDB601,iOS,iPhone 6,3
2001588,DEAD3A69-5795-4376-84BB-623B8A0BF403,iOS,iPhone 6,3
2001589,25f9532f12b800cb,Android,SM-N950F,3
2001590,762B301E-E597-443E-882A-7F49F886AC3D,iOS,iPhone SE,4
2001591,e3783324b3ff6c51,Android,moto g(7) plus,1
2001592,ebc7b59646c886f7,Android,LG-M210,1
2001593,323b4fd5686b8b09,Android,SM-G9600,3
2001594,83178574-9FF3-4B58-A196-2332DA6A7B81,iOS,iPhone X,5
2001595,9D729D8C-3E1B-4706-BAC1-0DDA3D72DD95,iOS,"iPhone11,8",5
2001596,4C56C1FF-F274-498F-9150-D6A363B63C76,iOS,"iPhone11,6",5
2001597,c82b26c7033cb2ef,Android,Moto E (4),1
2001598,CF0B9A58-11B0-4754-BC86-031B689A97A2,iOS,iPhone 8,5
2001599,4120110E-E539-4A8E-A5AA-E9629F97277D,iOS,"iPhone11,2",5
2001600,bc788973cbacfac1,Android,SM-G935F,1
2001601,306b75888b5e996e,Android,ANE-LX3,3
2001602,4ebd49afb540f5bf,Android,SM-A505G,2
2001603,6D401FFB-18E3-4451-82AA-9B719F530E12,iOS,iPhone 7,4
2001604,d0a8260b02c2c851,Android,SM-J700M,1
2001605,972a82425ec2ee4a,Android,SM-G950F,2
2001606,4F45F754-F599-4ABA-A68C-5DC8F356CC37,iOS,"iPhone11,2",5
2001607,a17cd1eba8bd8643,Android,BLA-A09,4
2001608,c829570a82780701,Android,MAR-LX3A,2
2001609,4363da168e0baa24,Android,MAR-LX3A,2
2001610,585D7993-6E9D-4992-AD58-58D07213D493,iOS,iPhone 6,3
2001611,a5beda9e13cb85bf,Android,LYA-L09,4
2001612,d783fc5d06c2fcf7,Android,STK-LX3,2
2001613,edbc3b4a5683bc1a,Android,RNE-L03,2
2001614,23f3f48ebce94596,Android,Moto G (4),2
2001615,892ef53567b19fd4,Android,STK-LX3,2
2001616,32D928AA-27DB-40C7-80A7-D143A50EE937,iOS,iPhone 7,4
2001617,76a08dfd4023a6b7,Android,Mi 9T,3
2001618,A970EFB2-2333-41FD-8E70-D25E00B09D75,iOS,iPhone 8,5
2001619,f455a132d3e3f5c1,Android,SM-G975F,4
2001620,d783bd2b7156ef5b,Android,Pixel 3a,4
2001621,8aae66cd247aae33,Android,SM-G9650,4
2001622,191FF4AE-68C0-4794-8D28-BB5A5C5558D0,iOS,iPhone 7,4
2001623,1b837cf0a620d1af,Android,SM-G925I,3
2001624,d23f10060708a4d9,Android,Moto Z (2),2
2001625,b6e96cc443b5dbf6,Android,SM-G955F,3
2001626,7b4fec20991e9e9c,Android,moto g(8) plus,3
2001627,D4EA963A-233D-4207-98E0-201237DFDB19,iOS,"iPhone11,8",5
2001628,4d95f18d2a0a686b,Android,HMA-L29,4
2001629,ec0bd1ff2efb60ff,Android,G3223,3
2001630,5318ABD0-1506-4FDB-B6B7-1061570BBC72,iOS,iPhone 6s,4
2001631,a8d255b0a183d6e2,Android,Redmi Note 7,1
2001632,B45188B4-FD0B-46E1-9065-B6B165218787,iOS,iPhone 8,5
2001633,af02348e471d0b5d,Android,motorola one,1
2001634,6a1222e2c66137c0,Android,SM-G975F,4
2001635,95cdb57ecbb2a209,Android,STK-LX3,2
2001636,bf99cdb80f26a6fa,Android,PAR-LX9,4
2001637,e80a7a54f2c16160,Android,VTR-L09,3
2001638,636cbe2f33ec66a9,Android,LYA-L09,4
2001639,688b3717375401f9,Android,moto g(8) play,1
2001640,4375707576f99a53,Android,G8341,3
2001641,7117b18f600631db,Android,BLADE V9,2
2001642,6F43EE19-48C0-463D-B55B-CAED2D2B9A24,iOS,iPhone 6,3
2001643,09ED47D1-B502-4397-9496-8B104024D56F,iOS,iPhone 7,4
2001644,7e4718def0dd6263,Android,SM-G975F,4
2001645,34d4cca43a5938c6,Android,LLD-L21,2
2001646,38c6ef16d7bd4579,Android,SM-G928C,3
2001647,AAC7C7FD-5287-4829-AEB7-11E08BCD448D,iOS,"iPhone11,6",5
2001648,8e893d3608b5c3c4,Android,Redmi Note 5,1
2001649,633e36097d419013,Android,MAR-LX3Bm,2
2001650,4a4780cdd5120430,Android,SM-G975F,4
2001651,84760765807af5c5,Android,SM-A705MN,3
2001652,c77707338bee903d,Android,F3113,1
2001653,c396784e8793a65f,Android,VKY-L09,3
2001654,2002f986948c86d1,Android,LM-Q850,3
2001655,bb22c275f2d7c16b,Android,ELE-L29,4
2001656,39141A3F-9659-430B-AA26-1603C2A5FB3E,iOS,iPhone X,5
2001657,7FA5A7FF-E560-44F7-B4B0-DFA31FAF7B05,iOS,iPhone X,5
2001658,F5D7352B-0C19-47EA-B53A-6B6F628CF2D2,iOS,iPhone 7 Plus,4
2001659,9bb2c4cb781be26e,Android,SM-A750G,3
2001660,69e7b4f0b3c1d17e,Android,Moto G (4),2
2001661,6e54cdb548d0fa3a,Android,SM-J700M,1
2001662,70c73d3d693e489a,Android,ONEPLUS A5000,1
2001663,e01b7c6e594ccb93,Android,SM-A205G,1
2001664,8db72d3193ef1132,Android,Redmi 5 Plus,2
2001665,9b4ae47a5450bbb7,Android,moto g(6),2
2001666,31f032680e68ddd2,Android,Ilium Alpha 3,5
2001667,77ec1d3e921d75af,Android,SM-G973F,4
2001668,f30cb779ef97071d,Android,Moto G (5) Plus,3
2001669,5d774b45409f547,Android,Moto E (4),1
2001670,ee20510fecc4a7cf,Android,moto g(7) power,2
2001671,095C5ED0-2C13-42E0-B373-6ED41C2354B3,iOS,iPhone 8 Plus,5
2001672,4cb6ce09ecb87d55,Android,moto g(7) plus,1
2001673,1f3268a0bc85ec72,Android,SM-A310M,1
2001674,38843A28-BD84-4911-B40F-71090ECBF2D9,iOS,"iPhone11,2",5
2001675,6d9ec34bec25a784,Android,HMA-L09,4
2001676,29e94b6479b9e6d6,Android,moto e5 play,1
2001677,47359b584352f8f8,Android,SM-G610M,1
2001678,FFE16C76-25C5-4752-B140-791F5A9AF532,iOS,"iPhone11,6",5
2001679,C1EC3E6C-BEDC-4801-9A88-97F830E3970A,iOS,"iPhone11,8",5
2001680,40369cdd6846085a,Android,Mi Note 10,-1
2001681,20474780-42BF-4E03-A934-33CF04854D96,iOS,iPhone 7 Plus,4
2001682,97ce57a38203934b,Android,Hisense F23,3
2001683,73FF1D05-6866-4C18-9A17-4D4796B0FFBA,iOS,iPhone 7 Plus,4
2001684,79DDEDE0-3671-493F-B9DD-0A3A534936AC,iOS,iPhone 8 Plus,5
2001685,d33505f1e21158f0,Android,Mi 9T,3
2001686,C3374D83-8138-422C-BCFF-5B6DE0BC7AB0,iOS,iPhone 8 Plus,5
2001687,CA1EBB89-52E7-4DEB-9094-8896D4117845,iOS,iPhone 6,3
2001688,11C6D3F9-65EB-41C2-8E74-FD34F75CBCEC,iOS,iPhone 6s,4
2001689,ad7283f6e9ef9c98,Android,ANE-LX3,3
2001690,57035da7567ee183,Android,motorola one,1
2001691,832EBEF6-F450-4CA0-9F12-7DFFB11E8CF6,iOS,iPhone 6s,4
2001692,4f42a2328479d338,Android,SM-A515F,2
2001693,ca22d14e29a66355,Android,SM-N950F,3
2001694,6BF5DA10-C5E5-48A9-8850-427A7A4329DE,iOS,iPhone 7,4
2001695,8092D22E-6DBA-4C68-8564-E98047DAA5BE,iOS,iPhone 8,5
2001696,d1809863827b9716,Android,SM-A105M,1
2001697,176a7038e2a6413,Android,SM-J500M,1
2001698,14f4096b2c26bde1,Android,SM-N950F,3
2001699,1213f6324bfeb34b,Android,moto g(6),2
2001700,096603b0b6096925,Android,MAR-LX3A,2
2001701,22cdf851011f5e5b,Android,RNE-L03,2
2001702,46D57063-634D-451E-B417-53E5AA8A07FD,iOS,iPhone 7,4
2001703,9F4EE59C-D869-45BF-86D1-F500B7311EA8,iOS,iPhone 8 Plus,5
2001704,79ecfc219aee983c,Android,STK-LX3,2
2001705,DDED5E73-5817-491C-9EF7-8F4D08A6F249,iOS,iPad Air,3
2001706,C7766B6E-3FC1-4142-B1F1-C88B63325894,iOS,iPhone X,5
2001707,B9EB3719-91C4-4CC9-94AB-FBDE0AB18CD2,iOS,iPhone 7,4
2001708,FF192BBC-CC39-46A7-9CB2-CA5215AD847A,iOS,iPhone X,5
2001709,D670ECC2-77DF-47F3-9D24-4B7A5B4CE353,iOS,iPhone X,5
2001710,e591d0696d35355d,Android,HTC U11,4
2001711,7AB4E54D-4FF9-4BC3-AFBE-87158E28A8C7,iOS,iPhone 8 Plus,5
2001712,E8A9B380-C0F4-499E-8E45-354913D18BCF,iOS,"iPhone11,8",5
2001713,B2F17DC3-1081-448F-B46B-703823EF40FA,iOS,iPhone 6s,4
