"FROM_LINK","TO_LINK","START_DATE","END_DATE","STATUS"
5767,5855,"01/01/2020","12/31/9999","A"
2875,5765,"01/01/2020","12/31/9999","A"
5855,5765,"01/01/2020","12/31/9999","A"
3493,5846,"01/01/2020","12/31/9999","A"
2833,5120,"01/01/2020","12/31/9999","A"
5749,2669,"01/01/2020","12/31/9999","A"
5846,4596,"01/01/2020","12/31/9999","A"
5690,5846,"01/01/2020","12/31/9999","A"
6793,3327,"01/01/2020","12/31/9999","A"
5782,5694,"01/01/2020","12/31/9999","A"
5749,6452,"01/01/2020","12/31/9999","A"
2687,3867,"01/01/2020","12/31/9999","A"
3076,5215,"01/01/2020","12/31/9999","A"
3074,5749,"01/01/2020","12/31/9999","A"
4693,5829,"01/01/2020","12/31/9999","A"
5829,5694,"01/01/2020","12/31/9999","A"
5749,3865,"01/01/2020","12/31/9999","A"
4809,5765,"01/01/2020","12/31/9999","A"
6586,5772,"01/01/2020","12/31/9999","A"
5772,4992,"01/01/2020","12/31/9999","A"
5190,5855,"01/01/2020","12/31/9999","A"
5762,5694,"01/01/2020","12/31/9999","A"
5772,2669,"01/01/2020","12/31/9999","A"
3337,5694,"01/01/2020","12/31/9999","A"
5772,4996,"01/01/2020","12/31/9999","A"
5540,4978,"01/01/2020","12/31/9999","A"
5854,2669,"01/01/2020","12/31/9999","A"
6728,5846,"01/01/2020","12/31/9999","A"
2836,5694,"01/01/2020","12/31/9999","A"
5749,4217,"01/01/2020","12/31/9999","A"
5749,2682,"01/01/2020","12/31/9999","A"
5767,5765,"01/01/2020","12/31/9999","A"
5772,3076,"01/01/2020","12/31/9999","A"
3929,5830,"01/01/2020","12/31/9999","A"
5743,5694,"01/01/2020","12/31/9999","A"
4756,5694,"01/01/2020","12/31/9999","A"
3495,5727,"01/01/2020","12/31/9999","A"
5727,5773,"01/01/2020","12/31/9999","A"
5773,5846,"01/01/2020","12/31/9999","A"
5200,5727,"01/01/2020","12/31/9999","A"
5854,4992,"01/01/2020","12/31/9999","A"
5776,4859,"01/01/2020","12/31/9999","A"
6728,5749,"01/01/2020","12/31/9999","A"
5010,5779,"01/01/2020","12/31/9999","A"
4606,5773,"01/01/2020","12/31/9999","A"
5773,3090,"01/01/2020","12/31/9999","A"
5132,5792,"01/01/2020","12/31/9999","A"
5792,5700,"01/01/2020","12/31/9999","A"
5700,5774,"01/01/2020","12/31/9999","A"
5774,4633,"01/01/2020","12/31/9999","A"
5823,5774,"01/01/2020","12/31/9999","A"
5774,5399,"01/01/2020","12/31/9999","A"
2743,5774,"01/01/2020","12/31/9999","A"
5774,5019,"01/01/2020","12/31/9999","A"
5773,4615,"01/01/2020","12/31/9999","A"
5773,4227,"01/01/2020","12/31/9999","A"
6574,5409,"01/01/2020","12/31/9999","A"
5409,5774,"01/01/2020","12/31/9999","A"
5774,4236,"01/01/2020","12/31/9999","A"
3872,5774,"01/01/2020","12/31/9999","A"
3496,5775,"01/01/2020","12/31/9999","A"
5775,5774,"01/01/2020","12/31/9999","A"
5774,5400,"01/01/2020","12/31/9999","A"
3872,5847,"01/01/2020","12/31/9999","A"
5847,4629,"01/01/2020","12/31/9999","A"
4608,5773,"01/01/2020","12/31/9999","A"
5792,5831,"01/01/2020","12/31/9999","A"
5831,4237,"01/01/2020","12/31/9999","A"
5511,5788,"01/01/2020","12/31/9999","A"
5788,5831,"01/01/2020","12/31/9999","A"
5831,4234,"01/01/2020","12/31/9999","A"
3512,5779,"01/01/2020","12/31/9999","A"
5779,5021,"01/01/2020","12/31/9999","A"
5774,5775,"01/01/2020","12/31/9999","A"
5775,5017,"01/01/2020","12/31/9999","A"
5773,3083,"01/01/2020","12/31/9999","A"
5773,5018,"01/01/2020","12/31/9999","A"
5775,5023,"01/01/2020","12/31/9999","A"
5773,3837,"01/01/2020","12/31/9999","A"
5146,5695,"01/01/2020","12/31/9999","A"
5695,5779,"01/01/2020","12/31/9999","A"
6574,3512,"01/01/2020","12/31/9999","A"
5847,3837,"01/01/2020","12/31/9999","A"
3872,5409,"01/01/2020","12/31/9999","A"
5774,3504,"01/01/2020","12/31/9999","A"
4769,5763,"01/01/2020","12/31/9999","A"
5831,3883,"01/01/2020","12/31/9999","A"
5773,2692,"01/01/2020","12/31/9999","A"
5788,6684,"01/01/2020","12/31/9999","A"
6684,5773,"01/01/2020","12/31/9999","A"
5773,2699,"01/01/2020","12/31/9999","A"
5393,4241,"01/01/2020","12/31/9999","A"
4241,5690,"01/01/2020","12/31/9999","A"
5773,3082,"01/01/2020","12/31/9999","A"
5774,2712,"01/01/2020","12/31/9999","A"
5773,6535,"01/01/2020","12/31/9999","A"
3497,3513,"01/01/2020","12/31/9999","A"
5774,3879,"01/01/2020","12/31/9999","A"
5779,2704,"01/01/2020","12/31/9999","A"
5423,4243,"01/01/2020","12/31/9999","A"
4243,5750,"01/01/2020","12/31/9999","A"
5750,3873,"01/01/2020","12/31/9999","A"
5831,2711,"01/01/2020","12/31/9999","A"
5831,4231,"01/01/2020","12/31/9999","A"
5164,5831,"01/01/2020","12/31/9999","A"
5831,3878,"01/01/2020","12/31/9999","A"
3314,3512,"01/01/2020","12/31/9999","A"
5690,5779,"01/01/2020","12/31/9999","A"
5779,4630,"01/01/2020","12/31/9999","A"
5773,3510,"01/01/2020","12/31/9999","A"
5774,2710,"01/01/2020","12/31/9999","A"
5831,3089,"01/01/2020","12/31/9999","A"
5763,5773,"01/01/2020","12/31/9999","A"
5773,5015,"01/01/2020","12/31/9999","A"
5773,2693,"01/01/2020","12/31/9999","A"
3872,5718,"01/01/2020","12/31/9999","A"
5718,5021,"01/01/2020","12/31/9999","A"
5773,5404,"01/01/2020","12/31/9999","A"
6533,3649,"01/01/2020","12/31/9999","A"
3649,5831,"01/01/2020","12/31/9999","A"
5831,5774,"01/01/2020","12/31/9999","A"
5774,5022,"01/01/2020","12/31/9999","A"
3652,5831,"01/01/2020","12/31/9999","A"
5831,5408,"01/01/2020","12/31/9999","A"
5423,3516,"01/01/2020","12/31/9999","A"
3516,5691,"01/01/2020","12/31/9999","A"
5691,3883,"01/01/2020","12/31/9999","A"
5779,3091,"01/01/2020","12/31/9999","A"
5847,3084,"01/01/2020","12/31/9999","A"
5847,2709,"01/01/2020","12/31/9999","A"
5774,3096,"01/01/2020","12/31/9999","A"
5423,5409,"01/01/2020","12/31/9999","A"
5774,4231,"01/01/2020","12/31/9999","A"
5773,5394,"01/01/2020","12/31/9999","A"
5773,3835,"01/01/2020","12/31/9999","A"
5773,5401,"01/01/2020","12/31/9999","A"
5775,4617,"01/01/2020","12/31/9999","A"
5775,4230,"01/01/2020","12/31/9999","A"
5727,5394,"01/01/2020","12/31/9999","A"
5774,5750,"01/01/2020","12/31/9999","A"
5750,3510,"01/01/2020","12/31/9999","A"
5773,5011,"01/01/2020","12/31/9999","A"
5774,4235,"01/01/2020","12/31/9999","A"
5779,4625,"01/01/2020","12/31/9999","A"
5774,2702,"01/01/2020","12/31/9999","A"
5773,4226,"01/01/2020","12/31/9999","A"
2851,5785,"01/01/2020","12/31/9999","A"
5785,5827,"01/01/2020","12/31/9999","A"
5779,3092,"01/01/2020","12/31/9999","A"
3233,5699,"01/01/2020","12/31/9999","A"
5699,5831,"01/01/2020","12/31/9999","A"
5831,3097,"01/01/2020","12/31/9999","A"
5773,3500,"01/01/2020","12/31/9999","A"
5831,3508,"01/01/2020","12/31/9999","A"
5773,4969,"01/01/2020","12/31/9999","A"
5773,2695,"01/01/2020","12/31/9999","A"
5774,4620,"01/01/2020","12/31/9999","A"
4620,4239,"01/01/2020","12/31/9999","A"
5775,3510,"01/01/2020","12/31/9999","A"
5773,5402,"01/01/2020","12/31/9999","A"
5779,3508,"01/01/2020","12/31/9999","A"
5773,4229,"01/01/2020","12/31/9999","A"
5774,4621,"01/01/2020","12/31/9999","A"
5773,5013,"01/01/2020","12/31/9999","A"
4244,5773,"01/01/2020","12/31/9999","A"
5774,2714,"01/01/2020","12/31/9999","A"
5773,4233,"01/01/2020","12/31/9999","A"
5774,5408,"01/01/2020","12/31/9999","A"
5779,3095,"01/01/2020","12/31/9999","A"
5775,3087,"01/01/2020","12/31/9999","A"
5774,3098,"01/01/2020","12/31/9999","A"
5773,5395,"01/01/2020","12/31/9999","A"
5775,5396,"01/01/2020","12/31/9999","A"
5773,2706,"01/26/2020","12/31/9999","A"
5773,3084,"01/01/2020","12/31/9999","A"
5718,2704,"01/01/2020","12/31/9999","A"
5847,3082,"01/01/2020","12/31/9999","A"
5773,3085,"01/01/2020","12/31/9999","A"
5847,2708,"01/01/2020","12/31/9999","A"
5831,5779,"01/01/2020","12/31/9999","A"
5831,3098,"01/01/2020","12/31/9999","A"
5774,3089,"01/01/2020","12/31/9999","A"
5133,5784,"01/01/2020","12/31/9999","A"
5784,5831,"01/01/2020","12/31/9999","A"
5774,3878,"01/01/2020","12/31/9999","A"
5773,5016,"01/01/2020","12/31/9999","A"
5690,5394,"01/01/2020","12/31/9999","A"
5773,4613,"01/01/2020","12/31/9999","A"
5773,4614,"01/01/2020","12/31/9999","A"
5750,4617,"01/01/2020","12/31/9999","A"
5773,3503,"01/01/2020","12/31/9999","A"
5773,2709,"01/01/2020","12/31/9999","A"
4782,5831,"01/01/2020","12/31/9999","A"
5831,3882,"01/01/2020","12/31/9999","A"
5779,3505,"01/01/2020","12/31/9999","A"
5775,3088,"01/01/2020","12/31/9999","A"
5773,2696,"01/01/2020","12/31/9999","A"
5779,2706,"01/26/2020","12/31/9999","A"
5773,5775,"01/01/2020","12/31/9999","A"
5773,2707,"01/01/2020","12/31/9999","A"
5750,3088,"01/01/2020","12/31/9999","A"
5847,5011,"01/01/2020","12/31/9999","A"
5773,2708,"01/01/2020","12/31/9999","A"
5773,5020,"01/01/2020","12/31/9999","A"
5146,5696,"01/01/2020","12/31/9999","A"
5696,3512,"01/01/2020","12/31/9999","A"
5774,3097,"01/01/2020","12/31/9999","A"
3872,4066,"01/01/2020","12/31/9999","A"
4066,5847,"01/01/2020","12/31/9999","A"
5700,2701,"01/01/2020","12/31/9999","A"
5727,2699,"01/01/2020","12/31/9999","A"
5773,4228,"01/01/2020","12/31/9999","A"
3872,5691,"01/01/2020","12/31/9999","A"
5779,4234,"01/01/2020","12/31/9999","A"
5774,4622,"01/01/2020","12/31/9999","A"
5773,2694,"01/01/2020","12/31/9999","A"
5750,2713,"01/01/2020","12/31/9999","A"
4019,5831,"01/01/2020","12/31/9999","A"
5750,3509,"01/01/2020","12/31/9999","A"
4608,5779,"01/01/2020","12/31/9999","A"
5788,5774,"01/01/2020","12/31/9999","A"
5774,2700,"01/01/2020","12/31/9999","A"
5775,3873,"01/01/2020","12/31/9999","A"
5552,3649,"01/01/2020","12/31/9999","A"
5779,3883,"01/01/2020","12/31/9999","A"
5750,5396,"01/01/2020","12/31/9999","A"
5779,2701,"01/01/2020","12/31/9999","A"
5763,3882,"01/01/2020","12/31/9999","A"
5774,3875,"01/01/2020","12/31/9999","A"
6514,5714,"01/01/2020","12/31/9999","A"
5831,5022,"01/01/2020","12/31/9999","A"
5774,2720,"01/01/2020","12/31/9999","A"
3872,2716,"01/01/2020","12/31/9999","A"
5779,2715,"01/01/2020","12/31/9999","A"
5605,5831,"01/01/2020","12/31/9999","A"
5775,4616,"01/01/2020","12/31/9999","A"
5699,5774,"01/01/2020","12/31/9999","A"
5831,4236,"01/01/2020","12/31/9999","A"
3872,2717,"01/01/2020","12/31/9999","A"
5847,5016,"01/01/2020","12/31/9999","A"
3116,5774,"01/01/2020","12/31/9999","A"
5750,3086,"01/01/2020","12/31/9999","A"
5831,3879,"01/01/2020","12/31/9999","A"
5831,4628,"01/01/2020","12/31/9999","A"
5774,4631,"01/01/2020","12/31/9999","A"
6540,3512,"01/01/2020","12/31/9999","A"
5779,4244,"01/01/2020","12/31/9999","A"
5792,2906,"01/01/2020","12/31/9999","A"
2906,5775,"01/01/2020","12/31/9999","A"
5763,5024,"01/01/2020","12/31/9999","A"
5831,2710,"01/01/2020","12/31/9999","A"
5773,5012,"01/01/2020","12/31/9999","A"
5773,4623,"01/01/2020","12/31/9999","A"
5773,6536,"01/01/2020","12/31/9999","A"
6746,5409,"01/01/2020","12/31/9999","A"
5774,3882,"01/01/2020","12/31/9999","A"
5847,4226,"01/01/2020","12/31/9999","A"
4609,5774,"01/01/2020","12/31/9999","A"
5847,2694,"01/01/2020","12/31/9999","A"
5847,3511,"01/01/2020","12/31/9999","A"
4606,3513,"01/01/2020","12/31/9999","A"
4785,5700,"01/01/2020","12/31/9999","A"
5779,4232,"01/01/2020","12/31/9999","A"
4606,3512,"01/01/2020","12/31/9999","A"
5831,3096,"01/01/2020","12/31/9999","A"
5690,2699,"01/01/2020","12/31/9999","A"
5774,3099,"01/01/2020","12/31/9999","A"
5773,4627,"01/01/2020","12/31/9999","A"
5774,4619,"01/01/2020","12/31/9999","A"
5847,3501,"01/01/2020","12/31/9999","A"
5750,2697,"01/01/2020","12/31/9999","A"
5775,3502,"01/01/2020","12/31/9999","A"
3714,5774,"01/01/2020","12/31/9999","A"
5775,6639,"01/01/2020","12/31/9999","A"
5847,4623,"01/01/2020","12/31/9999","A"
5718,4232,"01/01/2020","12/31/9999","A"
4607,5773,"01/01/2020","12/31/9999","A"
5163,5831,"01/01/2020","12/31/9999","A"
5763,4234,"01/01/2020","12/31/9999","A"
5831,4238,"01/01/2020","12/31/9999","A"
5727,5690,"01/01/2020","12/31/9999","A"
5774,4237,"01/01/2020","12/31/9999","A"
3872,3516,"01/01/2020","12/31/9999","A"
2743,4234,"01/01/2020","12/31/9999","A"
5847,4228,"01/01/2020","12/31/9999","A"
5774,2719,"01/01/2020","12/31/9999","A"
5750,5018,"01/01/2020","12/31/9999","A"
5847,2707,"01/01/2020","12/31/9999","A"
5779,5404,"01/01/2020","12/31/9999","A"
5775,3509,"01/01/2020","12/31/9999","A"
5831,5024,"01/01/2020","12/31/9999","A"
5779,3101,"01/01/2020","12/31/9999","A"
5847,5014,"01/01/2020","12/31/9999","A"
5750,4230,"01/01/2020","12/31/9999","A"
5847,4229,"01/01/2020","12/31/9999","A"
5773,3501,"01/01/2020","12/31/9999","A"
5773,3502,"01/01/2020","12/31/9999","A"
5763,5700,"01/01/2020","12/31/9999","A"
5688,3512,"01/01/2020","12/31/9999","A"
5847,4614,"01/01/2020","12/31/9999","A"
5831,2720,"01/01/2020","12/31/9999","A"
5779,2709,"01/01/2020","12/31/9999","A"
4620,3011,"01/01/2020","12/31/9999","A"
5831,2714,"01/01/2020","12/31/9999","A"
3872,5566,"01/01/2020","12/31/9999","A"
5774,4632,"01/01/2020","12/31/9999","A"
5688,4244,"01/01/2020","12/31/9999","A"
5718,3095,"01/01/2020","12/31/9999","A"
5750,5023,"01/01/2020","12/31/9999","A"
5831,5407,"01/01/2020","12/31/9999","A"
6746,3512,"01/01/2020","12/31/9999","A"
5831,4621,"01/01/2020","12/31/9999","A"
5847,6534,"01/01/2020","12/31/9999","A"
5023,2721,"01/01/2020","12/31/9999","A"
5847,5012,"01/01/2020","12/31/9999","A"
5847,2698,"01/01/2020","12/31/9999","A"
5750,3502,"01/01/2020","12/31/9999","A"
3714,2701,"01/01/2020","12/31/9999","A"
5831,3099,"01/01/2020","12/31/9999","A"
5763,4241,"01/01/2020","12/31/9999","A"
5400,4421,"01/01/2020","12/31/9999","A"
5779,5691,"01/01/2020","12/31/9999","A"
5691,5407,"01/01/2020","12/31/9999","A"
5773,3511,"01/01/2020","12/31/9999","A"
3632,2831,"01/01/2020","12/31/9999","A"
2831,5828,"01/01/2020","12/31/9999","A"
5828,5827,"01/01/2020","12/31/9999","A"
6746,4244,"01/01/2020","12/31/9999","A"
6684,3516,"01/01/2020","12/31/9999","A"
6492,3516,"01/01/2020","12/31/9999","A"
2690,3512,"01/01/2020","12/31/9999","A"
6492,5566,"01/01/2020","12/31/9999","A"
6492,5409,"01/01/2020","12/31/9999","A"
3116,5691,"01/01/2020","12/31/9999","A"
4227,3514,"01/01/2020","12/31/9999","A"
5831,4633,"01/01/2020","12/31/9999","A"
5847,2692,"01/01/2020","12/31/9999","A"
3499,2993,"01/01/2020","12/31/9999","A"
5688,5409,"01/01/2020","12/31/9999","A"
2743,3883,"01/01/2020","12/31/9999","A"
2699,5214,"01/01/2020","12/31/9999","A"
2693,3277,"01/01/2020","12/31/9999","A"
5016,5646,"01/01/2020","12/31/9999","A"
5688,3332,"01/01/2020","12/31/9999","A"
5803,4641,"01/01/2020","12/31/9999","A"
5848,6709,"01/01/2020","12/31/9999","A"
6709,5029,"01/01/2020","12/31/9999","A"
5803,4640,"01/01/2020","12/31/9999","A"
5848,4839,"01/01/2020","12/31/9999","A"
6695,3523,"01/01/2020","12/31/9999","A"
5688,3724,"01/01/2020","12/31/9999","A"
3724,5824,"01/01/2020","12/31/9999","A"
5848,4432,"01/01/2020","12/31/9999","A"
5848,5413,"01/01/2020","12/31/9999","A"
3725,5803,"01/01/2020","12/31/9999","A"
4262,5848,"01/01/2020","12/31/9999","A"
5848,5781,"01/01/2020","12/31/9999","A"
5781,5240,"01/01/2020","12/31/9999","A"
5739,5824,"01/01/2020","12/31/9999","A"
5209,5781,"01/01/2020","12/31/9999","A"
5209,5803,"01/01/2020","12/31/9999","A"
4640,3529,"01/01/2020","12/31/9999","A"
5739,5031,"01/01/2020","12/31/9999","A"
5031,2894,"01/01/2020","12/31/9999","A"
5209,5780,"01/01/2020","12/31/9999","A"
5803,5035,"01/01/2020","12/31/9999","A"
5848,6706,"01/01/2020","12/31/9999","A"
6706,2723,"01/01/2020","12/31/9999","A"
5739,4245,"01/01/2020","12/31/9999","A"
5688,6693,"01/01/2020","12/31/9999","A"
5857,3686,"01/01/2020","12/31/9999","A"
5739,5752,"01/01/2020","12/31/9999","A"
5752,3105,"01/01/2020","12/31/9999","A"
5688,6694,"01/01/2020","12/31/9999","A"
6694,3524,"01/01/2020","12/31/9999","A"
6707,2914,"01/01/2020","12/31/9999","A"
5848,5752,"01/01/2020","12/31/9999","A"
3105,2735,"01/01/2020","12/31/9999","A"
5848,6707,"01/01/2020","12/31/9999","A"
6707,4840,"01/01/2020","12/31/9999","A"
5848,6617,"01/01/2020","12/31/9999","A"
6724,2913,"01/01/2020","12/31/9999","A"
5688,2724,"01/01/2020","12/31/9999","A"
5848,6618,"01/01/2020","12/31/9999","A"
5848,6708,"01/01/2020","12/31/9999","A"
6708,3304,"01/01/2020","12/31/9999","A"
5688,5848,"01/01/2020","12/31/9999","A"
5688,5038,"01/01/2020","12/31/9999","A"
5688,4875,"01/01/2020","12/31/9999","A"
4875,5752,"01/01/2020","12/31/9999","A"
5752,2728,"01/01/2020","12/31/9999","A"
6694,5036,"01/01/2020","12/31/9999","A"
3130,5752,"01/01/2020","12/31/9999","A"
5752,5039,"01/01/2020","12/31/9999","A"
5689,6721,"01/01/2020","12/31/9999","A"
6721,5027,"01/01/2020","12/31/9999","A"
6721,3886,"01/01/2020","12/31/9999","A"
5857,2724,"01/01/2020","12/31/9999","A"
2724,5206,"01/01/2020","12/31/9999","A"
5050,5781,"01/01/2020","12/31/9999","A"
5752,2727,"01/01/2020","12/31/9999","A"
5557,3740,"01/01/2020","12/31/9999","A"
5209,5804,"01/01/2020","12/31/9999","A"
5050,6693,"01/01/2020","12/31/9999","A"
5742,6689,"01/01/2020","12/31/9999","A"
3521,3895,"01/01/2020","12/31/9999","A"
3289,4441,"01/01/2020","12/31/9999","A"
5742,6687,"01/01/2020","12/31/9999","A"
4645,3114,"01/01/2020","12/31/9999","A"
5742,6686,"01/01/2020","12/31/9999","A"
5708,4083,"01/01/2020","12/31/9999","A"
5719,6690,"01/01/2020","12/31/9999","A"
5781,3688,"01/01/2020","12/31/9999","A"
5742,6702,"01/01/2020","12/31/9999","A"
5739,6696,"01/01/2020","12/31/9999","A"
5742,4413,"01/01/2020","12/31/9999","A"
3541,6709,"01/01/2020","12/31/9999","A"
5848,4060,"01/01/2020","12/31/9999","A"
6702,5562,"01/01/2020","12/31/9999","A"
4646,3716,"01/01/2020","12/31/9999","A"
5688,3106,"01/01/2020","12/31/9999","A"
5417,3313,"01/01/2020","12/31/9999","A"
5804,3686,"01/01/2020","12/31/9999","A"
5719,6687,"01/01/2020","12/31/9999","A"
5428,2731,"01/01/2020","12/31/9999","A"
5742,6688,"01/01/2020","12/31/9999","A"
5781,4433,"01/01/2020","12/31/9999","A"
6719,4656,"01/01/2020","12/31/9999","A"
5794,4875,"01/01/2020","12/31/9999","A"
2727,3527,"01/01/2020","12/31/9999","A"
3124,3104,"01/01/2020","12/31/9999","A"
5781,3525,"01/01/2020","12/31/9999","A"
5721,6722,"01/01/2020","12/31/9999","A"
5711,4377,"01/01/2020","12/31/9999","A"
5742,2724,"01/01/2020","12/31/9999","A"
5848,6721,"01/01/2020","12/31/9999","A"
4249,5421,"01/01/2020","12/31/9999","A"
5781,6695,"01/01/2020","12/31/9999","A"
5742,6721,"01/01/2020","12/31/9999","A"
4059,2923,"01/01/2020","12/31/9999","A"
5711,3265,"01/01/2020","12/31/9999","A"
3265,3104,"01/01/2020","12/31/9999","A"
5688,4413,"01/01/2020","12/31/9999","A"
5708,4875,"01/01/2020","12/31/9999","A"
5209,3106,"01/01/2020","12/31/9999","A"
5050,4245,"01/01/2020","12/31/9999","A"
5742,5752,"01/01/2020","12/31/9999","A"
5848,3306,"01/01/2020","12/31/9999","A"
5688,3688,"01/01/2020","12/31/9999","A"
2734,4252,"01/01/2020","12/31/9999","A"
5742,6697,"01/01/2020","12/31/9999","A"
3288,4088,"01/01/2020","12/31/9999","A"
5209,4646,"01/01/2020","12/31/9999","A"
5794,3331,"01/01/2020","12/31/9999","A"
5742,5557,"01/01/2020","12/31/9999","A"
4247,3110,"01/01/2020","12/31/9999","A"
5781,4434,"01/01/2020","12/31/9999","A"
3523,3281,"01/01/2020","12/31/9999","A"
5742,4828,"01/01/2020","12/31/9999","A"
5743,6718,"01/01/2020","12/31/9999","A"
5688,3841,"01/01/2020","12/31/9999","A"
3841,2723,"01/01/2020","12/31/9999","A"
5429,4841,"01/01/2020","12/31/9999","A"
3725,6696,"01/01/2020","12/31/9999","A"
3127,5848,"01/01/2020","12/31/9999","A"
5739,3525,"01/01/2020","12/31/9999","A"
5025,4447,"01/01/2020","12/31/9999","A"
3541,6722,"01/01/2020","12/31/9999","A"
3725,5848,"01/01/2020","12/31/9999","A"
5688,3686,"01/01/2020","12/31/9999","A"
5743,6717,"01/01/2020","12/31/9999","A"
5857,5031,"01/01/2020","12/31/9999","A"
5719,6691,"01/01/2020","12/31/9999","A"
5848,4413,"01/01/2020","12/31/9999","A"
5721,3891,"01/01/2020","12/31/9999","A"
5739,4647,"01/01/2020","12/31/9999","A"
5721,5415,"01/01/2020","12/31/9999","A"
5848,6697,"01/01/2020","12/31/9999","A"
3117,5808,"01/01/2020","12/31/9999","A"
5711,5166,"01/01/2020","12/31/9999","A"
2726,4803,"01/01/2020","12/31/9999","A"
3909,5824,"01/01/2020","12/31/9999","A"
5740,5752,"01/01/2020","12/31/9999","A"
2750,5754,"01/01/2020","12/31/9999","A"
5754,5856,"01/01/2020","12/31/9999","A"
5781,5556,"01/01/2020","12/31/9999","A"
3725,6709,"01/01/2020","12/31/9999","A"
5794,3724,"01/01/2020","12/31/9999","A"
3537,5025,"01/01/2020","12/31/9999","A"
3032,6702,"01/01/2020","12/31/9999","A"
3725,5412,"01/01/2020","12/31/9999","A"
5708,3331,"01/01/2020","12/31/9999","A"
5739,5251,"01/01/2020","12/31/9999","A"
3541,2723,"01/01/2020","12/31/9999","A"
5692,3521,"01/01/2020","12/31/9999","A"
4274,2883,"01/01/2020","12/31/9999","A"
5474,5080,"01/01/2020","12/31/9999","A"
5810,4679,"01/01/2020","12/31/9999","A"
5754,5053,"01/01/2020","12/31/9999","A"
4681,2777,"01/01/2020","12/31/9999","A"
3118,3777,"01/01/2020","12/31/9999","A"
4689,2778,"01/01/2020","12/31/9999","A"
4279,3692,"01/01/2020","12/31/9999","A"
5756,2744,"01/01/2020","12/31/9999","A"
5474,5856,"01/01/2020","12/31/9999","A"
5756,5731,"01/01/2020","12/31/9999","A"
3133,3163,"01/01/2020","12/31/9999","A"
5810,5850,"01/01/2020","12/31/9999","A"
5850,3549,"01/01/2020","12/31/9999","A"
4278,3578,"01/01/2020","12/31/9999","A"
3141,4295,"01/01/2020","12/31/9999","A"
4842,5693,"01/01/2020","12/31/9999","A"
5729,5811,"01/01/2020","12/31/9999","A"
5730,3133,"01/01/2020","12/31/9999","A"
5805,3133,"01/01/2020","12/31/9999","A"
5754,5440,"01/01/2020","12/31/9999","A"
4281,5081,"01/01/2020","12/31/9999","A"
